subject_id,WENAPPLE0626
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,31.20
mvc_trial2_kg,26.90
mvc_trial3_kg,26.00
mvc_kg_100_percent,31.20
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,9.36
sample_rate,1000
baseline,442.6850
rms,2.4927
battery_mv_last,3934
battery_percent_last,70
record_time,2026-06-26 14:22:18

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
1662528,0.0000,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662529,0.0010,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662530,0.0020,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662531,0.0030,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662532,0.0040,446,3.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662533,0.0050,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662534,0.0060,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662535,0.0070,440,-2.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662536,0.0080,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662537,0.0090,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662538,0.0100,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662539,0.0110,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662540,0.0120,446,3.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662541,0.0130,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662542,0.0140,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662543,0.0150,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662544,0.0160,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662545,0.0170,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662546,0.0180,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662547,0.0190,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662548,0.0200,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662549,0.0210,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662550,0.0220,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662551,0.0230,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662552,0.0240,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662553,0.0250,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662554,0.0260,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662555,0.0270,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662556,0.0280,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662557,0.0290,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662558,0.0300,446,3.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662559,0.0310,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662560,0.0320,445,2.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662561,0.0330,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662562,0.0340,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662563,0.0350,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662564,0.0360,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662565,0.0370,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662566,0.0380,440,-2.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662567,0.0390,440,-2.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662568,0.0400,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662569,0.0410,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662570,0.0420,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662571,0.0430,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662572,0.0440,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662573,0.0450,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662574,0.0460,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662575,0.0470,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662576,0.0480,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662577,0.0490,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662578,0.0500,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662579,0.0510,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662580,0.0520,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662581,0.0530,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662582,0.0540,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662583,0.0550,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662584,0.0560,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662585,0.0570,445,2.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662586,0.0580,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662587,0.0590,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662588,0.0600,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662589,0.0610,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662590,0.0620,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662591,0.0630,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662592,0.0640,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662593,0.0650,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662594,0.0660,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662595,0.0670,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662596,0.0680,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662597,0.0690,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662598,0.0700,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662599,0.0710,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662600,0.0720,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662601,0.0730,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662602,0.0740,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662603,0.0750,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662604,0.0760,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662605,0.0770,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662606,0.0780,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662607,0.0790,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662608,0.0800,442,-0.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662609,0.0810,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662610,0.0820,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662611,0.0830,445,2.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662612,0.0840,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662613,0.0850,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662614,0.0860,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662615,0.0870,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662616,0.0880,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662617,0.0890,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662618,0.0900,443,0.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662619,0.0910,444,1.3150,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662620,0.0920,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662621,0.0930,440,-2.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
1662622,0.0940,441,-1.6850,3938,70,31.20,30% MVC,9.36,Controlled_Force
