subject_id,WENAPPLE0626
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,31.20
mvc_trial2_kg,26.90
mvc_trial3_kg,26.00
mvc_kg_100_percent,31.20
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,9.36
sample_rate,1000
baseline,442.7180
rms,2.1232
battery_mv_last,3933
battery_percent_last,70
record_time,2026-06-26 14:24:28

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
1792640,0.0000,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792641,0.0010,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792642,0.0020,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792643,0.0030,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792644,0.0040,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792645,0.0050,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792646,0.0060,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792647,0.0070,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792648,0.0080,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792649,0.0090,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792650,0.0100,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792651,0.0110,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792652,0.0120,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792653,0.0130,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792654,0.0140,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792655,0.0150,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792656,0.0160,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792657,0.0170,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792658,0.0180,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792659,0.0190,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792660,0.0200,445,2.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792661,0.0210,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792662,0.0220,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792663,0.0230,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792664,0.0240,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792665,0.0250,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792666,0.0260,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792667,0.0270,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792668,0.0280,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792669,0.0290,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792670,0.0300,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792671,0.0310,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792672,0.0320,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792673,0.0330,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792674,0.0340,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792675,0.0350,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792676,0.0360,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792677,0.0370,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792678,0.0380,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792679,0.0390,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792680,0.0400,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792681,0.0410,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792682,0.0420,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792683,0.0430,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792684,0.0440,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792685,0.0450,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792686,0.0460,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792687,0.0470,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792688,0.0480,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792689,0.0490,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792690,0.0500,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792691,0.0510,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792692,0.0520,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792693,0.0530,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792694,0.0540,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792695,0.0550,440,-2.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792696,0.0560,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792697,0.0570,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792698,0.0580,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792699,0.0590,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792700,0.0600,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792701,0.0610,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792702,0.0620,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792703,0.0630,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792704,0.0640,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792705,0.0650,443,0.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792706,0.0660,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792707,0.0670,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792708,0.0680,442,-0.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792709,0.0690,441,-1.7180,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792710,0.0700,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
1792711,0.0710,444,1.2820,3935,70,31.20,30% MVC,9.36,Controlled_Force
