subject_id,WENAPPLE0626
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,31.20
mvc_trial2_kg,26.90
mvc_trial3_kg,26.00
mvc_kg_100_percent,31.20
manual_mvc_trial_kg,
mvc_level,100% MVC
target_force_kg,31.20
sample_rate,1000
baseline,442.5640
rms,3.6610
battery_mv_last,3931
battery_percent_last,70
record_time,2026-06-26 14:32:23

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
2267776,0.0000,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267777,0.0010,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267778,0.0020,442,-0.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267779,0.0030,440,-2.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267780,0.0040,441,-1.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267781,0.0050,441,-1.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267782,0.0060,445,2.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267783,0.0070,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267784,0.0080,442,-0.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267785,0.0090,442,-0.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267786,0.0100,441,-1.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267787,0.0110,445,2.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267788,0.0120,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267789,0.0130,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267790,0.0140,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267791,0.0150,444,1.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267792,0.0160,442,-0.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267793,0.0170,444,1.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267794,0.0180,441,-1.5640,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267795,0.0190,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267796,0.0200,444,1.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267797,0.0210,444,1.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267798,0.0220,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
2267799,0.0230,443,0.4360,3931,70,31.20,100% MVC,31.20,Controlled_Force
