subject_id,WENAPPLE0626
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,31.20
mvc_trial2_kg,26.90
mvc_trial3_kg,26.00
mvc_kg_100_percent,31.20
manual_mvc_trial_kg,
mvc_level,100% MVC
target_force_kg,31.20
sample_rate,1000
baseline,442.6380
rms,4.6756
battery_mv_last,3935
battery_percent_last,70
record_time,2026-06-26 14:30:13

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
2137600,0.0000,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137601,0.0010,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137602,0.0020,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137603,0.0030,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137604,0.0040,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137605,0.0050,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137606,0.0060,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137607,0.0070,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137608,0.0080,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137609,0.0090,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137610,0.0100,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137611,0.0110,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137612,0.0120,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137613,0.0130,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137614,0.0140,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137615,0.0150,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137616,0.0160,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137617,0.0170,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137618,0.0180,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137619,0.0190,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137620,0.0200,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137621,0.0210,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137622,0.0220,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137623,0.0230,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137624,0.0240,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137625,0.0250,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137626,0.0260,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137627,0.0270,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137628,0.0280,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137629,0.0290,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137630,0.0300,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137631,0.0310,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137632,0.0320,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137633,0.0330,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137634,0.0340,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137635,0.0350,440,-2.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137636,0.0360,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137637,0.0370,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137638,0.0380,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137639,0.0390,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137640,0.0400,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137641,0.0410,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137642,0.0420,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137643,0.0430,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137644,0.0440,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137645,0.0450,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137646,0.0460,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137647,0.0470,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137648,0.0480,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137649,0.0490,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137650,0.0500,444,1.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137651,0.0510,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137652,0.0520,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137653,0.0530,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137654,0.0540,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137655,0.0550,442,-0.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137656,0.0560,441,-1.6380,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137657,0.0570,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
2137658,0.0580,443,0.3620,3935,70,31.20,100% MVC,31.20,Controlled_Force
