subject_id,WENAPPLE0626
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,31.20
mvc_trial2_kg,26.90
mvc_trial3_kg,26.00
mvc_kg_100_percent,31.20
manual_mvc_trial_kg,
mvc_level,60% MVC
target_force_kg,18.72
sample_rate,1000
baseline,442.5050
rms,3.3138
battery_mv_last,3934
battery_percent_last,70
record_time,2026-06-26 14:26:05

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
1890176,0.0000,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890177,0.0010,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890178,0.0020,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890179,0.0030,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890180,0.0040,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890181,0.0050,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890182,0.0060,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890183,0.0070,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890184,0.0080,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890185,0.0090,445,2.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890186,0.0100,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890187,0.0110,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890188,0.0120,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890189,0.0130,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890190,0.0140,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890191,0.0150,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890192,0.0160,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890193,0.0170,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890194,0.0180,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890195,0.0190,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890196,0.0200,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890197,0.0210,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890198,0.0220,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890199,0.0230,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890200,0.0240,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890201,0.0250,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890202,0.0260,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890203,0.0270,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890204,0.0280,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890205,0.0290,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890206,0.0300,445,2.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890207,0.0310,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890208,0.0320,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890209,0.0330,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890210,0.0340,440,-2.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890211,0.0350,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890212,0.0360,439,-3.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890213,0.0370,439,-3.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890214,0.0380,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890215,0.0390,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890216,0.0400,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890217,0.0410,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890218,0.0420,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890219,0.0430,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890220,0.0440,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890221,0.0450,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890222,0.0460,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890223,0.0470,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890224,0.0480,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890225,0.0490,445,2.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890226,0.0500,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890227,0.0510,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890228,0.0520,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890229,0.0530,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890230,0.0540,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890231,0.0550,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890232,0.0560,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890233,0.0570,440,-2.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890234,0.0580,440,-2.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890235,0.0590,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890236,0.0600,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890237,0.0610,440,-2.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890238,0.0620,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890239,0.0630,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890240,0.0640,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890241,0.0650,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890242,0.0660,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890243,0.0670,441,-1.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890244,0.0680,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890245,0.0690,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890246,0.0700,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890247,0.0710,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890248,0.0720,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890249,0.0730,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890250,0.0740,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890251,0.0750,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890252,0.0760,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890253,0.0770,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890254,0.0780,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890255,0.0790,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890256,0.0800,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890257,0.0810,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890258,0.0820,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890259,0.0830,444,1.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890260,0.0840,442,-0.5050,3934,70,31.20,60% MVC,18.72,Controlled_Force
1890261,0.0850,443,0.4950,3934,70,31.20,60% MVC,18.72,Controlled_Force
