subject_id,WENAPPLE0626
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,31.20
mvc_trial2_kg,26.90
mvc_trial3_kg,26.00
mvc_kg_100_percent,31.20
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,9.36
sample_rate,1000
baseline,442.5510
rms,2.1394
battery_mv_last,3936
battery_percent_last,70
record_time,2026-06-26 14:23:23

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
1727424,0.0000,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727425,0.0010,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727426,0.0020,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727427,0.0030,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727428,0.0040,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727429,0.0050,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727430,0.0060,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727431,0.0070,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727432,0.0080,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727433,0.0090,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727434,0.0100,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727435,0.0110,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727436,0.0120,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727437,0.0130,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727438,0.0140,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727439,0.0150,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727440,0.0160,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727441,0.0170,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727442,0.0180,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727443,0.0190,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727444,0.0200,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727445,0.0210,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727446,0.0220,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727447,0.0230,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727448,0.0240,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727449,0.0250,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727450,0.0260,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727451,0.0270,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727452,0.0280,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727453,0.0290,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727454,0.0300,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727455,0.0310,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727456,0.0320,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727457,0.0330,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727458,0.0340,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727459,0.0350,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727460,0.0360,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727461,0.0370,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727462,0.0380,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727463,0.0390,445,2.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727464,0.0400,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727465,0.0410,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727466,0.0420,439,-3.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727467,0.0430,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727468,0.0440,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727469,0.0450,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727470,0.0460,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727471,0.0470,445,2.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727472,0.0480,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727473,0.0490,445,2.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727474,0.0500,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727475,0.0510,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727476,0.0520,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727477,0.0530,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727478,0.0540,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727479,0.0550,439,-3.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727480,0.0560,440,-2.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727481,0.0570,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727482,0.0580,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727483,0.0590,445,2.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727484,0.0600,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727485,0.0610,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727486,0.0620,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727487,0.0630,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727488,0.0640,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727489,0.0650,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727490,0.0660,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727491,0.0670,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727492,0.0680,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727493,0.0690,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727494,0.0700,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727495,0.0710,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727496,0.0720,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727497,0.0730,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727498,0.0740,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727499,0.0750,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727500,0.0760,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727501,0.0770,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727502,0.0780,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727503,0.0790,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727504,0.0800,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727505,0.0810,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727506,0.0820,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727507,0.0830,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727508,0.0840,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727509,0.0850,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727510,0.0860,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727511,0.0870,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727512,0.0880,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727513,0.0890,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727514,0.0900,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727515,0.0910,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727516,0.0920,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727517,0.0930,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727518,0.0940,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727519,0.0950,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727520,0.0960,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727521,0.0970,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727522,0.0980,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727523,0.0990,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727524,0.1000,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727525,0.1010,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727526,0.1020,445,2.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727527,0.1030,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727528,0.1040,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727529,0.1050,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727530,0.1060,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727531,0.1070,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727532,0.1080,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727533,0.1090,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727534,0.1100,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727535,0.1110,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727536,0.1120,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727537,0.1130,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727538,0.1140,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727539,0.1150,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727540,0.1160,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727541,0.1170,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727542,0.1180,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727543,0.1190,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727544,0.1200,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727545,0.1210,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727546,0.1220,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727547,0.1230,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727548,0.1240,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727549,0.1250,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727550,0.1260,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727551,0.1270,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727552,0.1280,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727553,0.1290,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727554,0.1300,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727555,0.1310,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727556,0.1320,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727557,0.1330,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727558,0.1340,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727559,0.1350,441,-1.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727560,0.1360,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727561,0.1370,444,1.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727562,0.1380,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727563,0.1390,443,0.4490,3935,70,31.20,30% MVC,9.36,Controlled_Force
1727564,0.1400,442,-0.5510,3935,70,31.20,30% MVC,9.36,Controlled_Force
