subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,21.30
mvc_trial2_kg,20.60
mvc_trial3_kg,18.30
mvc_kg_100_percent,21.30
manual_mvc_trial_kg,
mvc_level,100% MVC
target_force_kg,21.30
sample_rate,1000
baseline,442.0920
rms,10.1597
battery_mv_last,3935
battery_percent_last,70
record_time,2026-07-24 17:18:49

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
2087552,0.0000,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087553,0.0010,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087554,0.0020,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087555,0.0030,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087556,0.0040,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087557,0.0050,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087558,0.0060,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087559,0.0070,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087560,0.0080,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087561,0.0090,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087562,0.0100,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087563,0.0110,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087564,0.0120,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087565,0.0130,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087566,0.0140,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087567,0.0150,439,-3.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087568,0.0160,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087569,0.0170,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087570,0.0180,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087571,0.0190,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087572,0.0200,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087573,0.0210,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087574,0.0220,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087575,0.0230,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087576,0.0240,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087577,0.0250,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087578,0.0260,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087579,0.0270,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087580,0.0280,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087581,0.0290,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087582,0.0300,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087583,0.0310,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087584,0.0320,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087585,0.0330,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087586,0.0340,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087587,0.0350,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087588,0.0360,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087589,0.0370,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087590,0.0380,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087591,0.0390,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087592,0.0400,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087593,0.0410,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087594,0.0420,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087595,0.0430,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087596,0.0440,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087597,0.0450,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087598,0.0460,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087599,0.0470,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087600,0.0480,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087601,0.0490,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087602,0.0500,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087603,0.0510,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087604,0.0520,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087605,0.0530,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087606,0.0540,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087607,0.0550,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087608,0.0560,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087609,0.0570,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087610,0.0580,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087611,0.0590,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087612,0.0600,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087613,0.0610,439,-3.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087614,0.0620,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087615,0.0630,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087616,0.0640,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087617,0.0650,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087618,0.0660,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087619,0.0670,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087620,0.0680,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087621,0.0690,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087622,0.0700,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087623,0.0710,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087624,0.0720,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087625,0.0730,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087626,0.0740,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087627,0.0750,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087628,0.0760,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087629,0.0770,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087630,0.0780,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087631,0.0790,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087632,0.0800,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087633,0.0810,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087634,0.0820,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087635,0.0830,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087636,0.0840,447,4.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087637,0.0850,446,3.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087638,0.0860,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087639,0.0870,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087640,0.0880,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087641,0.0890,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087642,0.0900,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087643,0.0910,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087644,0.0920,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087645,0.0930,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087646,0.0940,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087647,0.0950,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087648,0.0960,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087649,0.0970,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087650,0.0980,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087651,0.0990,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087652,0.1000,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087653,0.1010,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087654,0.1020,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087655,0.1030,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087656,0.1040,445,2.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087657,0.1050,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087658,0.1060,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087659,0.1070,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087660,0.1080,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087661,0.1090,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087662,0.1100,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087663,0.1110,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087664,0.1120,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087665,0.1130,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087666,0.1140,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087667,0.1150,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087668,0.1160,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087669,0.1170,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087670,0.1180,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087671,0.1190,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087672,0.1200,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087673,0.1210,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087674,0.1220,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087675,0.1230,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087676,0.1240,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087677,0.1250,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087678,0.1260,439,-3.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087679,0.1270,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087680,0.1280,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087681,0.1290,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087682,0.1300,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087683,0.1310,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087684,0.1320,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087685,0.1330,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087686,0.1340,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087687,0.1350,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087688,0.1360,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087689,0.1370,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087690,0.1380,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087691,0.1390,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087692,0.1400,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087693,0.1410,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087694,0.1420,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087695,0.1430,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087696,0.1440,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087697,0.1450,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087698,0.1460,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087699,0.1470,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087700,0.1480,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087701,0.1490,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087702,0.1500,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087703,0.1510,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087704,0.1520,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087705,0.1530,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087706,0.1540,440,-2.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087707,0.1550,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087708,0.1560,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087709,0.1570,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087710,0.1580,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087711,0.1590,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087712,0.1600,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087713,0.1610,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087714,0.1620,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087715,0.1630,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087716,0.1640,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087717,0.1650,445,2.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087718,0.1660,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087719,0.1670,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087720,0.1680,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087721,0.1690,445,2.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087722,0.1700,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087723,0.1710,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087724,0.1720,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087725,0.1730,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087726,0.1740,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087727,0.1750,441,-1.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087728,0.1760,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087729,0.1770,444,1.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087730,0.1780,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087731,0.1790,443,0.9080,3934,70,21.30,100% MVC,21.30,Controlled_Force
2087732,0.1800,442,-0.0920,3934,70,21.30,100% MVC,21.30,Controlled_Force
