subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,21.30
mvc_trial2_kg,20.60
mvc_trial3_kg,18.30
mvc_kg_100_percent,21.30
manual_mvc_trial_kg,
mvc_level,60% MVC
target_force_kg,12.78
sample_rate,1000
baseline,441.6970
rms,7.9304
battery_mv_last,3936
battery_percent_last,70
record_time,2026-07-24 17:12:41

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
1720000,0.0000,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720001,0.0010,439,-2.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720002,0.0020,438,-3.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720003,0.0030,437,-4.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720004,0.0040,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720005,0.0050,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720006,0.0060,445,3.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720007,0.0070,447,5.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720008,0.0080,446,4.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720009,0.0090,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720010,0.0100,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720011,0.0110,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720012,0.0120,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720013,0.0130,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720014,0.0140,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720015,0.0150,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720016,0.0160,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720017,0.0170,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720018,0.0180,440,-1.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720019,0.0190,440,-1.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720020,0.0200,440,-1.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720021,0.0210,439,-2.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720022,0.0220,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720023,0.0230,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720024,0.0240,444,2.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720025,0.0250,443,1.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720026,0.0260,443,1.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720027,0.0270,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720028,0.0280,444,2.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720029,0.0290,440,-1.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720030,0.0300,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720031,0.0310,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720032,0.0320,443,1.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720033,0.0330,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720034,0.0340,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720035,0.0350,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720036,0.0360,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720037,0.0370,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720038,0.0380,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720039,0.0390,443,1.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720040,0.0400,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720041,0.0410,439,-2.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720042,0.0420,439,-2.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720043,0.0430,440,-1.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720044,0.0440,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720045,0.0450,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720046,0.0460,443,1.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720047,0.0470,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720048,0.0480,441,-0.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720049,0.0490,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720050,0.0500,445,3.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720051,0.0510,442,0.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720052,0.0520,437,-4.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720053,0.0530,437,-4.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720054,0.0540,437,-4.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720055,0.0550,437,-4.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720056,0.0560,440,-1.6970,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720057,0.0570,443,1.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720058,0.0580,446,4.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720059,0.0590,446,4.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720060,0.0600,450,8.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
1720061,0.0610,447,5.3030,3934,70,21.30,60% MVC,12.78,Controlled_Force
