subject_id,S02
muscle,FF
test_type,MVC
mvc_trial1_kg,18.20
mvc_trial2_kg,0.00
mvc_trial3_kg,0.00
mvc_kg_100_percent,0.00
manual_mvc_trial_kg,18.2
mvc_level,100% MVC
target_force_kg,18.20
sample_rate,1000
baseline,442.2340
rms,3.1397
battery_mv_last,3957
battery_percent_last,70
record_time,2026-07-24 16:07:08

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
276288,0.0000,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276289,0.0010,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276290,0.0020,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276291,0.0030,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276292,0.0040,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276293,0.0050,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276294,0.0060,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276295,0.0070,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276296,0.0080,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276297,0.0090,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276298,0.0100,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276299,0.0110,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276300,0.0120,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276301,0.0130,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276302,0.0140,445,2.7660,3957,70,0.00,100% MVC,18.20,MVC
276303,0.0150,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276304,0.0160,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276305,0.0170,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276306,0.0180,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276307,0.0190,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276308,0.0200,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276309,0.0210,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276310,0.0220,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276311,0.0230,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276312,0.0240,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276313,0.0250,444,1.7660,3957,70,0.00,100% MVC,18.20,MVC
276314,0.0260,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276315,0.0270,440,-2.2340,3957,70,0.00,100% MVC,18.20,MVC
276316,0.0280,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276317,0.0290,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276318,0.0300,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276319,0.0310,441,-1.2340,3957,70,0.00,100% MVC,18.20,MVC
276320,0.0320,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276321,0.0330,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276322,0.0340,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276323,0.0350,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
276324,0.0360,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276325,0.0370,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276326,0.0380,443,0.7660,3957,70,0.00,100% MVC,18.20,MVC
276327,0.0390,442,-0.2340,3957,70,0.00,100% MVC,18.20,MVC
