subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,18.20
mvc_trial2_kg,19.10
mvc_trial3_kg,19.20
mvc_kg_100_percent,19.20
manual_mvc_trial_kg,
mvc_level,60% MVC
target_force_kg,11.52
sample_rate,1000
baseline,442.0240
rms,2.1964
battery_mv_last,3953
battery_percent_last,70
record_time,2026-07-24 16:16:58

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
882176,0.0000,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882177,0.0010,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882178,0.0020,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882179,0.0030,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882180,0.0040,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882181,0.0050,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882182,0.0060,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882183,0.0070,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882184,0.0080,440,-2.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882185,0.0090,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882186,0.0100,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882187,0.0110,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882188,0.0120,444,1.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882189,0.0130,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882190,0.0140,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882191,0.0150,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882192,0.0160,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882193,0.0170,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882194,0.0180,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882195,0.0190,444,1.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882196,0.0200,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882197,0.0210,444,1.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882198,0.0220,443,0.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882199,0.0230,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882200,0.0240,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882201,0.0250,444,1.9760,3953,70,19.20,60% MVC,11.52,Controlled_Force
882202,0.0260,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882203,0.0270,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882204,0.0280,442,-0.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
882205,0.0290,441,-1.0240,3953,70,19.20,60% MVC,11.52,Controlled_Force
