subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,18.20
mvc_trial2_kg,19.10
mvc_trial3_kg,19.20
mvc_kg_100_percent,19.20
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,5.76
sample_rate,1000
baseline,442.4440
rms,1.5309
battery_mv_last,3957
battery_percent_last,70
record_time,2026-07-24 16:11:25

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
549504,0.0000,444,1.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549505,0.0010,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549506,0.0020,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549507,0.0030,442,-0.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
549508,0.0040,444,1.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549509,0.0050,444,1.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549510,0.0060,444,1.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549511,0.0070,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549512,0.0080,442,-0.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
549513,0.0090,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549514,0.0100,444,1.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549515,0.0110,442,-0.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
549516,0.0120,441,-1.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
549517,0.0130,442,-0.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
549518,0.0140,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549519,0.0150,442,-0.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
549520,0.0160,444,1.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549521,0.0170,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549522,0.0180,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549523,0.0190,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549524,0.0200,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549525,0.0210,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549526,0.0220,443,0.5560,3955,70,19.20,30% MVC,5.76,Controlled_Force
549527,0.0230,441,-1.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
549528,0.0240,441,-1.4440,3955,70,19.20,30% MVC,5.76,Controlled_Force
