subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,21.30
mvc_trial2_kg,20.60
mvc_trial3_kg,18.30
mvc_kg_100_percent,21.30
manual_mvc_trial_kg,
mvc_level,100% MVC
target_force_kg,21.30
sample_rate,1000
baseline,442.1960
rms,9.0272
battery_mv_last,3934
battery_percent_last,70
record_time,2026-07-24 17:17:44

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
2022528,0.0000,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022529,0.0010,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022530,0.0020,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022531,0.0030,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022532,0.0040,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022533,0.0050,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022534,0.0060,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022535,0.0070,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022536,0.0080,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022537,0.0090,445,2.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022538,0.0100,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022539,0.0110,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022540,0.0120,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022541,0.0130,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022542,0.0140,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022543,0.0150,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022544,0.0160,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022545,0.0170,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022546,0.0180,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022547,0.0190,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022548,0.0200,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022549,0.0210,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022550,0.0220,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022551,0.0230,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022552,0.0240,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022553,0.0250,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022554,0.0260,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022555,0.0270,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022556,0.0280,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022557,0.0290,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022558,0.0300,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022559,0.0310,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022560,0.0320,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022561,0.0330,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022562,0.0340,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022563,0.0350,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022564,0.0360,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022565,0.0370,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022566,0.0380,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022567,0.0390,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022568,0.0400,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022569,0.0410,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022570,0.0420,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022571,0.0430,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022572,0.0440,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022573,0.0450,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022574,0.0460,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022575,0.0470,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022576,0.0480,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022577,0.0490,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022578,0.0500,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022579,0.0510,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022580,0.0520,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022581,0.0530,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022582,0.0540,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022583,0.0550,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022584,0.0560,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022585,0.0570,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022586,0.0580,445,2.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022587,0.0590,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022588,0.0600,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022589,0.0610,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022590,0.0620,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022591,0.0630,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022592,0.0640,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022593,0.0650,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022594,0.0660,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022595,0.0670,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022596,0.0680,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022597,0.0690,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022598,0.0700,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022599,0.0710,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022600,0.0720,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022601,0.0730,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022602,0.0740,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022603,0.0750,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022604,0.0760,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022605,0.0770,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022606,0.0780,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022607,0.0790,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022608,0.0800,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022609,0.0810,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022610,0.0820,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022611,0.0830,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022612,0.0840,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022613,0.0850,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022614,0.0860,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022615,0.0870,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022616,0.0880,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022617,0.0890,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022618,0.0900,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022619,0.0910,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022620,0.0920,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022621,0.0930,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022622,0.0940,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022623,0.0950,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022624,0.0960,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022625,0.0970,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022626,0.0980,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022627,0.0990,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022628,0.1000,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022629,0.1010,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022630,0.1020,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022631,0.1030,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022632,0.1040,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022633,0.1050,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022634,0.1060,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022635,0.1070,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022636,0.1080,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022637,0.1090,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022638,0.1100,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022639,0.1110,445,2.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022640,0.1120,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022641,0.1130,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022642,0.1140,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022643,0.1150,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022644,0.1160,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022645,0.1170,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022646,0.1180,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022647,0.1190,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022648,0.1200,439,-3.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022649,0.1210,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022650,0.1220,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022651,0.1230,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022652,0.1240,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022653,0.1250,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022654,0.1260,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022655,0.1270,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022656,0.1280,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022657,0.1290,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022658,0.1300,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022659,0.1310,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022660,0.1320,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022661,0.1330,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022662,0.1340,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022663,0.1350,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022664,0.1360,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022665,0.1370,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022666,0.1380,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022667,0.1390,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022668,0.1400,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022669,0.1410,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022670,0.1420,440,-2.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022671,0.1430,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022672,0.1440,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022673,0.1450,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022674,0.1460,440,-2.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022675,0.1470,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022676,0.1480,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022677,0.1490,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022678,0.1500,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022679,0.1510,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022680,0.1520,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022681,0.1530,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022682,0.1540,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022683,0.1550,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022684,0.1560,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022685,0.1570,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022686,0.1580,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022687,0.1590,440,-2.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022688,0.1600,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022689,0.1610,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022690,0.1620,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022691,0.1630,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022692,0.1640,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022693,0.1650,440,-2.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022694,0.1660,439,-3.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022695,0.1670,439,-3.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022696,0.1680,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022697,0.1690,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022698,0.1700,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022699,0.1710,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022700,0.1720,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022701,0.1730,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022702,0.1740,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022703,0.1750,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022704,0.1760,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022705,0.1770,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022706,0.1780,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022707,0.1790,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022708,0.1800,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022709,0.1810,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022710,0.1820,440,-2.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022711,0.1830,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022712,0.1840,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022713,0.1850,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022714,0.1860,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022715,0.1870,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022716,0.1880,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022717,0.1890,445,2.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022718,0.1900,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022719,0.1910,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022720,0.1920,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022721,0.1930,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022722,0.1940,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022723,0.1950,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022724,0.1960,443,0.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022725,0.1970,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022726,0.1980,442,-0.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022727,0.1990,441,-1.1960,3934,70,21.30,100% MVC,21.30,Controlled_Force
2022728,0.2000,444,1.8040,3934,70,21.30,100% MVC,21.30,Controlled_Force
