subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,21.30
mvc_trial2_kg,20.60
mvc_trial3_kg,18.30
mvc_kg_100_percent,21.30
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,6.39
sample_rate,1000
baseline,442.2360
rms,4.2730
battery_mv_last,3946
battery_percent_last,70
record_time,2026-07-24 16:51:33

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
452096,0.0000,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452097,0.0010,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452098,0.0020,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452099,0.0030,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452100,0.0040,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452101,0.0050,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452102,0.0060,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452103,0.0070,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452104,0.0080,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452105,0.0090,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452106,0.0100,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452107,0.0110,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452108,0.0120,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452109,0.0130,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452110,0.0140,444,1.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452111,0.0150,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452112,0.0160,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452113,0.0170,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452114,0.0180,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452115,0.0190,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452116,0.0200,443,0.7640,3944,70,21.30,30% MVC,6.39,Controlled_Force
452117,0.0210,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452118,0.0220,441,-1.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452119,0.0230,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452120,0.0240,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
452121,0.0250,442,-0.2360,3944,70,21.30,30% MVC,6.39,Controlled_Force
