subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,18.20
mvc_trial2_kg,19.10
mvc_trial3_kg,19.20
mvc_kg_100_percent,19.20
manual_mvc_trial_kg,
mvc_level,100% MVC
target_force_kg,19.20
sample_rate,1000
baseline,442.0970
rms,3.2526
battery_mv_last,3952
battery_percent_last,70
record_time,2026-07-24 16:18:12

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
955840,0.0000,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955841,0.0010,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955842,0.0020,444,1.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955843,0.0030,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955844,0.0040,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955845,0.0050,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955846,0.0060,444,1.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955847,0.0070,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955848,0.0080,441,-1.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955849,0.0090,441,-1.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955850,0.0100,444,1.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955851,0.0110,441,-1.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955852,0.0120,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955853,0.0130,445,2.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955854,0.0140,444,1.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955855,0.0150,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955856,0.0160,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955857,0.0170,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955858,0.0180,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955859,0.0190,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955860,0.0200,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955861,0.0210,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955862,0.0220,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955863,0.0230,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955864,0.0240,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955865,0.0250,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
955866,0.0260,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955867,0.0270,442,-0.0970,3954,70,19.20,100% MVC,19.20,Controlled_Force
955868,0.0280,443,0.9030,3954,70,19.20,100% MVC,19.20,Controlled_Force
