subject_id,S02
muscle,FF
test_type,MVC
mvc_trial1_kg,21.30
mvc_trial2_kg,0.00
mvc_trial3_kg,0.00
mvc_kg_100_percent,0.00
manual_mvc_trial_kg,21.3
mvc_level,100% MVC
target_force_kg,21.30
sample_rate,1000
baseline,442.0360
rms,8.9535
battery_mv_last,3950
battery_percent_last,70
record_time,2026-07-24 16:44:57

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
35328,0.0000,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35329,0.0010,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35330,0.0020,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35331,0.0030,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35332,0.0040,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35333,0.0050,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35334,0.0060,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35335,0.0070,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35336,0.0080,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35337,0.0090,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35338,0.0100,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35339,0.0110,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35340,0.0120,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35341,0.0130,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35342,0.0140,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35343,0.0150,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35344,0.0160,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35345,0.0170,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35346,0.0180,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35347,0.0190,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35348,0.0200,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35349,0.0210,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35350,0.0220,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35351,0.0230,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35352,0.0240,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35353,0.0250,439,-3.0360,3950,70,0.00,100% MVC,21.30,MVC
35354,0.0260,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35355,0.0270,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35356,0.0280,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35357,0.0290,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35358,0.0300,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35359,0.0310,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35360,0.0320,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35361,0.0330,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35362,0.0340,446,3.9640,3950,70,0.00,100% MVC,21.30,MVC
35363,0.0350,446,3.9640,3950,70,0.00,100% MVC,21.30,MVC
35364,0.0360,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35365,0.0370,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35366,0.0380,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35367,0.0390,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35368,0.0400,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35369,0.0410,439,-3.0360,3950,70,0.00,100% MVC,21.30,MVC
35370,0.0420,439,-3.0360,3950,70,0.00,100% MVC,21.30,MVC
35371,0.0430,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35372,0.0440,438,-4.0360,3950,70,0.00,100% MVC,21.30,MVC
35373,0.0450,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35374,0.0460,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35375,0.0470,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35376,0.0480,450,7.9640,3950,70,0.00,100% MVC,21.30,MVC
35377,0.0490,448,5.9640,3950,70,0.00,100% MVC,21.30,MVC
35378,0.0500,446,3.9640,3950,70,0.00,100% MVC,21.30,MVC
35379,0.0510,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35380,0.0520,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35381,0.0530,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35382,0.0540,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35383,0.0550,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35384,0.0560,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35385,0.0570,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35386,0.0580,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35387,0.0590,439,-3.0360,3950,70,0.00,100% MVC,21.30,MVC
35388,0.0600,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35389,0.0610,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35390,0.0620,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35391,0.0630,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35392,0.0640,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35393,0.0650,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35394,0.0660,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35395,0.0670,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35396,0.0680,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35397,0.0690,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35398,0.0700,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35399,0.0710,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35400,0.0720,446,3.9640,3950,70,0.00,100% MVC,21.30,MVC
35401,0.0730,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35402,0.0740,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35403,0.0750,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35404,0.0760,439,-3.0360,3950,70,0.00,100% MVC,21.30,MVC
35405,0.0770,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35406,0.0780,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35407,0.0790,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35408,0.0800,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35409,0.0810,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35410,0.0820,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35411,0.0830,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35412,0.0840,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35413,0.0850,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35414,0.0860,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35415,0.0870,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35416,0.0880,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35417,0.0890,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35418,0.0900,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35419,0.0910,439,-3.0360,3950,70,0.00,100% MVC,21.30,MVC
35420,0.0920,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35421,0.0930,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35422,0.0940,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35423,0.0950,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35424,0.0960,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35425,0.0970,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35426,0.0980,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35427,0.0990,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35428,0.1000,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35429,0.1010,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35430,0.1020,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35431,0.1030,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35432,0.1040,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35433,0.1050,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35434,0.1060,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35435,0.1070,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35436,0.1080,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35437,0.1090,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35438,0.1100,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35439,0.1110,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35440,0.1120,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35441,0.1130,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35442,0.1140,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35443,0.1150,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35444,0.1160,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35445,0.1170,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35446,0.1180,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35447,0.1190,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35448,0.1200,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35449,0.1210,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35450,0.1220,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35451,0.1230,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35452,0.1240,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35453,0.1250,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35454,0.1260,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35455,0.1270,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35456,0.1280,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35457,0.1290,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35458,0.1300,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35459,0.1310,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35460,0.1320,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35461,0.1330,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35462,0.1340,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35463,0.1350,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35464,0.1360,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35465,0.1370,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35466,0.1380,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35467,0.1390,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35468,0.1400,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35469,0.1410,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35470,0.1420,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35471,0.1430,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35472,0.1440,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35473,0.1450,437,-5.0360,3950,70,0.00,100% MVC,21.30,MVC
35474,0.1460,438,-4.0360,3950,70,0.00,100% MVC,21.30,MVC
35475,0.1470,438,-4.0360,3950,70,0.00,100% MVC,21.30,MVC
35476,0.1480,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35477,0.1490,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35478,0.1500,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35479,0.1510,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35480,0.1520,446,3.9640,3950,70,0.00,100% MVC,21.30,MVC
35481,0.1530,449,6.9640,3950,70,0.00,100% MVC,21.30,MVC
35482,0.1540,447,4.9640,3950,70,0.00,100% MVC,21.30,MVC
35483,0.1550,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35484,0.1560,447,4.9640,3950,70,0.00,100% MVC,21.30,MVC
35485,0.1570,446,3.9640,3950,70,0.00,100% MVC,21.30,MVC
35486,0.1580,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35487,0.1590,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35488,0.1600,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35489,0.1610,445,2.9640,3950,70,0.00,100% MVC,21.30,MVC
35490,0.1620,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35491,0.1630,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35492,0.1640,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35493,0.1650,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35494,0.1660,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35495,0.1670,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35496,0.1680,444,1.9640,3950,70,0.00,100% MVC,21.30,MVC
35497,0.1690,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35498,0.1700,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35499,0.1710,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35500,0.1720,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35501,0.1730,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35502,0.1740,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35503,0.1750,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35504,0.1760,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35505,0.1770,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35506,0.1780,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35507,0.1790,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35508,0.1800,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35509,0.1810,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35510,0.1820,443,0.9640,3950,70,0.00,100% MVC,21.30,MVC
35511,0.1830,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35512,0.1840,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35513,0.1850,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35514,0.1860,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35515,0.1870,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35516,0.1880,442,-0.0360,3950,70,0.00,100% MVC,21.30,MVC
35517,0.1890,441,-1.0360,3950,70,0.00,100% MVC,21.30,MVC
35518,0.1900,439,-3.0360,3950,70,0.00,100% MVC,21.30,MVC
35519,0.1910,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
35520,0.1920,440,-2.0360,3950,70,0.00,100% MVC,21.30,MVC
