subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,18.20
mvc_trial2_kg,19.10
mvc_trial3_kg,19.20
mvc_kg_100_percent,19.20
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,5.76
sample_rate,1000
baseline,442.4970
rms,1.5468
battery_mv_last,3955
battery_percent_last,70
record_time,2026-07-24 16:12:32

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
615936,0.0000,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615937,0.0010,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615938,0.0020,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615939,0.0030,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615940,0.0040,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615941,0.0050,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615942,0.0060,439,-3.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615943,0.0070,441,-1.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615944,0.0080,441,-1.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615945,0.0090,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615946,0.0100,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615947,0.0110,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615948,0.0120,445,2.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615949,0.0130,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615950,0.0140,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615951,0.0150,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615952,0.0160,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615953,0.0170,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615954,0.0180,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615955,0.0190,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615956,0.0200,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615957,0.0210,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615958,0.0220,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615959,0.0230,441,-1.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615960,0.0240,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615961,0.0250,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615962,0.0260,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615963,0.0270,441,-1.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615964,0.0280,441,-1.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615965,0.0290,441,-1.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615966,0.0300,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615967,0.0310,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615968,0.0320,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615969,0.0330,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615970,0.0340,444,1.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615971,0.0350,441,-1.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615972,0.0360,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615973,0.0370,442,-0.4970,3955,70,19.20,30% MVC,5.76,Controlled_Force
615974,0.0380,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
615975,0.0390,443,0.5030,3955,70,19.20,30% MVC,5.76,Controlled_Force
