subject_id,S02
muscle,FF
test_type,Controlled_Force
mvc_trial1_kg,21.30
mvc_trial2_kg,20.60
mvc_trial3_kg,18.30
mvc_kg_100_percent,21.30
manual_mvc_trial_kg,
mvc_level,60% MVC
target_force_kg,12.78
sample_rate,1000
baseline,442.0380
rms,7.3611
battery_mv_last,3936
battery_percent_last,70
record_time,2026-07-24 17:13:47

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
1785728,0.0000,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785729,0.0010,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785730,0.0020,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785731,0.0030,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785732,0.0040,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785733,0.0050,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785734,0.0060,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785735,0.0070,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785736,0.0080,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785737,0.0090,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785738,0.0100,440,-2.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785739,0.0110,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785740,0.0120,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785741,0.0130,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785742,0.0140,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785743,0.0150,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785744,0.0160,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785745,0.0170,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785746,0.0180,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785747,0.0190,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785748,0.0200,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785749,0.0210,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785750,0.0220,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785751,0.0230,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785752,0.0240,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785753,0.0250,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785754,0.0260,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785755,0.0270,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785756,0.0280,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785757,0.0290,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785758,0.0300,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785759,0.0310,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785760,0.0320,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785761,0.0330,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785762,0.0340,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785763,0.0350,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785764,0.0360,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785765,0.0370,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785766,0.0380,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785767,0.0390,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785768,0.0400,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785769,0.0410,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785770,0.0420,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785771,0.0430,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785772,0.0440,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785773,0.0450,439,-3.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785774,0.0460,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785775,0.0470,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785776,0.0480,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785777,0.0490,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785778,0.0500,443,0.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785779,0.0510,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785780,0.0520,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785781,0.0530,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785782,0.0540,444,1.9620,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785783,0.0550,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785784,0.0560,441,-1.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
1785785,0.0570,442,-0.0380,3936,70,21.30,60% MVC,12.78,Controlled_Force
