time_sec,bts_raw,diy_raw,bts_rms,diy_rms,bts_norm_rms,diy_norm_rms
0.0,0.0014,-0.421,0.00386562720483007,0.8305307042538893,0.0,0.04782230711627469
0.001,0.0025,-0.421,0.003915745500275049,0.8425314445832753,0.0005594406117547275,0.05106218328424164
0.002,0.0037,0.579,0.003925425833705546,0.8424851634945635,0.0006674963947430485,0.05104968863872565
0.003,0.0013,0.579,0.003926335024192768,0.8424851634945635,0.0006776451453710771,0.05104968863872565
0.004,-0.0022,0.579,0.003960032341578435,0.8424388798633061,0.0010537881822671891,0.05103719330679096
0.005,-0.0018,0.579,0.004007581234377618,0.8424388798633062,0.001584548086203618,0.051037193306791
0.006,0.0053,-0.421,0.004064113632972202,0.8424388798633062,0.0022155855022393785,0.051037193306791
0.007,-0.0005,0.579,0.004096549855124546,0.8541354093462602,0.00257765168591159,0.054194940752334136
0.008,0.0015,1.579,0.004105803924753292,0.854089757048979,0.002680949340557684,0.05418261586354274
0.009000000000000001,-0.0029000000000000085,-0.421,0.0041087094529850396,0.854089757048979,0.0027133820176271574,0.05418261586354274
0.01,-0.0079,-0.421,0.004174022844739825,0.8541354093462602,0.003442436418114239,0.054194940752334136
0.011,-0.0082,-0.421,0.00418999563998439,0.8541810592036228,0.0036207311957740748,0.05420726498241333
0.012,-0.0031,-0.42100000000002774,0.0042157753732155285,0.8541810592036226,0.003908494967499607,0.0542072649824133
0.013000000000000001,-0.011599999999999992,-1.421,0.0043337933004430436,0.8423463049714787,0.005225858633202659,0.05101220058321295
0.014,-0.0077,0.579,0.004402453956340811,0.8423463049714787,0.005992276545022845,0.05101220058321295
0.015,-0.0084,-0.421,0.004597377243210993,0.8771050930702348,0.00816808882841569,0.06039613574868074
0.016,-0.0111,0.579,0.004616024305595543,0.8771050930702348,0.008376234853639027,0.06039613574868074
0.017,-0.0004,-0.421,0.004648026565088244,0.877060636379621,0.008733456971214536,0.06038413364143793
0.018000000000000002,-0.007699999999999969,2.579,0.004664737310840701,0.8883014077892633,0.008919989049842298,0.06341883870129882
0.019,0.0012,0.579,0.004693135796383235,0.8883453019426097,0.009236984390241782,0.06343068893865393
0.02,0.0021,0.579,0.004694298882010478,0.8769717162374093,0.009249967220744117,0.06036012760166901
0.021,-0.0054,-0.421,0.004699712358945107,0.8883891939272031,0.009310394631954736,0.0634425385905042
0.022,0.0034,-0.421,0.00469977617242436,0.8540441023113892,0.009311106943727398,0.05417029031593381
0.023,-0.0052,-0.421,0.004768305847573113,0.8655838260310939,0.010076062795640998,0.057285704435248136
0.024,0.0047,0.579,0.004853523155477491,0.8655838260310939,0.011027292729597037,0.057285704435248136
0.025,-0.0075,-0.421,0.004853525233348579,0.8655838260310936,0.011027315923631514,0.057285704435248073
0.026000000000000002,-0.0026999999999999954,-0.421,0.004854671906355265,0.8656288721442614,0.011040115549848791,0.05729786567068074
0.027,-0.0013,-0.421,0.004854675031999017,0.8301550309933121,0.011040150439544013,0.04772088546973626
0.028,-0.0003,-0.421,0.004855103373618672,0.8301080598815961,0.011044931761327046,0.04770820453662258
0.029,0.0007,0.579,0.004855106498984653,0.8300610861119007,0.011044966647921666,0.04769552288592615
0.03,-0.0092,-0.421,0.005002285270828659,0.853998445133096,0.012687835413243366,0.054157964109400825
0.031,-0.0027,-0.421,0.005044919873799591,0.8655387775735451,0.01316374003362621,0.05727354256689587
0.032,0.0009,-0.421,0.00510555019775827,0.8654937267712502,0.01384052014406648,0.057261380065525384
0.033,0.0019,0.579,0.005245706972000614,0.8654937267712502,0.015405006542247874,0.057261380065525384
0.034,0.0081,-1.421,0.005253415729131633,0.8655387775735452,0.015491054796023388,0.057273542566895895
0.035,0.0104,-0.421,0.005284845060644489,0.8655387775735454,0.015841881660594182,0.05727354256689593
0.036000000000000004,0.012199999999999983,0.579,0.005448537524352733,0.8539984451330962,0.01766908290962934,0.05415796410940089
0.037,0.0097,-0.421,0.005513750670029395,0.8539527855137113,0.01839701832299259,0.054145637243839
0.038,0.0058,-0.421,0.0055458161977394475,0.8422537199044399,0.01875494666590767,0.050987205112602345
0.039,0.0042,-0.421,0.005546093989186521,0.830248965244611,0.01875804748599166,0.04774624518370273
0.04,0.0016,0.579,0.005561637005539929,0.8422537199044399,0.018931544898464724,0.050987205112602345
0.041,-0.0031,0.5789999999999722,0.005562439640095584,0.8423000137100712,0.01894050422884187,0.050999703191343566
0.042,0.0009,-0.42100000000002774,0.0055658744577101295,0.8422537199044399,0.018978845047309185,0.050987205112602345
0.043000000000000003,0.004299999999999997,-1.4209999999999445,0.005575977465859691,0.8422537199044399,0.019091618895852355,0.050987205112602345
0.044,0.0039,0.579,0.005577599174934764,0.8423000137100712,0.01910972106610758,0.050999703191343566
0.045,-0.003,-0.421,0.005593729100673633,0.854181059203624,0.01928976979766945,0.05420726498241366
0.046,-0.0054,0.579,0.005594382631121857,0.8541810592036241,0.019297064767909534,0.05420726498241369
0.047,-0.0047,-1.421,0.005659264269003392,0.854181059203624,0.020021299757663782,0.05420726498241366
0.048,-0.0007,-0.421,0.00570672841871873,0.8541354093462614,0.020551113725146328,0.05419494075233447
0.049,-0.0028,0.579,0.00576741923601548,0.8657189573389196,0.021228569086605347,0.057322186243182825
0.05,-0.0063,1.579,0.005770058213619829,0.8541354093462614,0.02125802641815017,0.05419494075233447
0.051000000000000004,0.002699999999999975,-0.421,0.005768583712776396,0.8541354093462614,0.021241567445502374,0.05419494075233447
0.052000000000000005,-0.0008999999999999583,0.579,0.005788683201927439,0.8541354093462614,0.02146592604363071,0.05419494075233447
0.053,0.0051,-0.421,0.005796029243535697,0.8540897570489802,0.02154792552056446,0.05418261586354304
0.054,0.0061,0.579,0.005807927308342932,0.8540441023113895,0.02168073651494004,0.0541702903159339
0.055,0.0067,-0.421,0.005822603517377363,0.8883453019426089,0.02184455827478972,0.0634306889386537
0.056,-0.0052,-1.421,0.005820357033011035,0.8883453019426086,0.021819482110945,0.06343068893865363
0.057,0.0027,-0.421,0.00581126871122929,0.8883453019426086,0.021718034600564592,0.06343068893865363
0.058,-0.0016,1.579,0.005816668315871207,0.8883014077892621,0.021778307163653334,0.06341883870129851
0.059000000000000004,0.007299999999999974,0.579,0.005825447094957446,0.8769272527851245,0.021876299433718792,0.060348123668957435
0.06,0.0036,0.579,0.005882367170979088,0.8769272527851245,0.02251166426143189,0.060348123668957435
0.061,0.0046,-0.421,0.005868709866045603,0.8769717162374081,0.022359215919781933,0.06036012760166869
0.062,-0.0101,0.579,0.005815511701273572,0.8883891939272021,0.02176539656539135,0.06344253859050393
0.063,-0.0078,-0.421,0.0060145734615294644,0.9214550401839391,0.023987404156547095,0.07236942512587338
0.064,-0.0133,-2.421,0.005910073538381189,0.9105807902012342,0.02282093390021976,0.06943367096433965
0.065,-0.0042,-0.421,0.005876504496884094,0.9105807902012342,0.02244622273048791,0.06943367096433965
0.066,-0.0055,-0.421,0.00593632452559197,0.9215819791476735,0.023113957998784476,0.07240369522189258
0.067,-0.004,-1.421,0.0058391261027820355,0.9534565491307848,0.02202899003178567,0.08100896929815954
0.068,0.0051,0.579,0.0058396503131406255,0.9534974438788518,0.022034841479068423,0.0810200097769984
0.069,-0.0011,0.579,0.00585080801531147,0.9214127233098451,0.022159388247325672,0.0723580007113692
0.07,0.0022,1.579,0.005852402540821965,0.9322442765071742,0.022177186983677932,0.07528222789260079
0.07100000000000001,-0.0002999999999998848,-0.421,0.005969372910141508,0.932202449405313,0.023482857385839575,0.07527093570338783
0.07200000000000001,0.008000000000000014,-1.4209999999999723,0.0060849055463349485,0.932202449405313,0.024772479231431895,0.07527093570338783
0.073,0.009,-0.421,0.006089281300249535,0.9322442765071742,0.024821323160083692,0.07528222789260079
0.074,-0.0001,-0.42099999999997223,0.006068259026227993,0.9428687112622124,0.024586664065342573,0.07815053868145101
0.075,0.001,0.579,0.0060750513605329105,0.9428273554973602,0.024662482838208807,0.07813937374051612
0.076,-0.0,0.5789999999999722,0.006082830477466544,0.9428273554973603,0.02474931647645656,0.07813937374051615
0.077,-0.0007,-0.421,0.006138401805647287,0.9428273554973603,0.025369626037215418,0.07813937374051615
0.078,0.0,-0.421,0.0061372420169816,0.9533338543611185,0.02535668000872668,0.08097584502005124
0.079,-0.0121,2.579,0.0061386889823833645,0.9533747543721439,0.025372831619677606,0.08098688691974691
0.08,-0.0066,-1.421,0.006159748527540299,0.953374754372144,0.025607906749852492,0.08098688691974694
0.081,-0.0079,-0.421,0.006111606745817035,0.953374754372144,0.025070528780807386,0.08098688691974694
0.082,-0.0121,0.579,0.006237476175594675,0.9534156526286242,0.02647553408218134,0.08099792834576271
0.083,-0.0029,0.579,0.006264073510067669,0.9534156526286242,0.026772424248467066,0.08099792834576271
0.084,0.0057,0.579,0.006261477046508962,0.9534156526286242,0.02674344147583314,0.08099792834576271
0.085,0.0132,0.579,0.006209022341015786,0.9429100652132124,0.02615792091353204,0.07816170313269476
0.08600000000000001,0.008399999999999965,-0.421,0.006154204932828313,0.9429514173505993,0.025546026911572702,0.07817286709431187
0.08700000000000001,0.005899999999999925,0.579,0.0060496673468809666,0.9535383368730507,0.024379136247903797,0.08103104978234019
0.088,0.0005,0.579,0.006002142001085874,0.9535383368730507,0.02384863918511661,0.08103104978234019
0.089,0.0041,1.579,0.006051040849626336,0.9535383368730507,0.02439446783907812,0.08103104978234019
0.09,-0.001,0.579,0.006036816999961253,0.9535383368730506,0.024235695496812863,0.08103104978234014
0.091,0.0019,-0.421,0.0060934925611344495,0.9534974438788516,0.02486833095124654,0.08102000977699834
0.092,0.0033,0.579,0.006088706784930345,0.9534974438788518,0.0248149101885575,0.0810200097769984
0.093,-0.0014,0.579,0.00609331709008216,0.9535383368730507,0.02486637227264491,0.08103104978234019
0.094,-0.0043,1.579,0.006077837283253891,0.943034116185488,0.0246935804303653,0.0781951935489239
0.095,0.0008,0.579,0.006073629329179855,0.9534974438788526,0.024646609551158147,0.08102000977699862
0.096,-0.0086,-0.421,0.006123611974823009,0.9535383368730516,0.025204535985157157,0.08103104978234042
0.097,-0.0074,-0.421,0.006275911638124096,0.9640089959589301,0.02690456620467523,0.08385784528862898
0.098,-0.0084,-1.421,0.006375445360303148,0.9536201176007477,0.028015601724372913,0.08105312837277646
0.099,-0.0018,-0.421,0.006410700639273534,0.9536201176007477,0.028409135356346274,0.08105312837277646
0.1,-0.0007,-0.421,0.006432352368420209,0.9640898884937977,0.028650820682868623,0.0838796840909604
0.101,0.0054,-0.421,0.00642341488393558,0.9536201176007474,0.028551056879187024,0.08105312837277637
0.10200000000000001,0.004699999999999989,-0.421,0.006435766096267809,0.9536201176007472,0.02868892608885798,0.08105312837277631
0.10300000000000001,0.0039000000000000094,-0.4210000000000555,0.006439519465047934,0.9536201176007472,0.028730822703813677,0.08105312837277631
0.10400000000000001,0.004599999999999944,-2.4209999999999168,0.006420985493830132,0.9536610053346956,0.028523939047770057,0.08106416695799236
0.105,0.0006,0.5789999999999722,0.0064075553583083,0.9536610053346953,0.02837402646264372,0.08106416695799229
0.106,0.0042,-0.421,0.006393398494858315,0.9536610053346952,0.02821600184750726,0.08106416695799226
0.107,-0.0026,-0.42099999999997223,0.006374786313501874,0.9431581508416823,0.028008245178376964,0.07822867956025119
0.108,0.0035,0.579,0.006369530905657632,0.9536610053346956,0.027949582198056114,0.08106416695799236
0.109,-0.0087,-0.421,0.006367890210876112,0.9430341161854874,0.027931268101694152,0.07819519354892372
0.11,-0.0068,0.579,0.006371424979678018,0.9429927676746116,0.027970724615595764,0.07818403056636677
0.111,-0.0021,1.579,0.006373844756779276,0.9534565491307851,0.027997735142785855,0.08100896929815964
0.112,-0.0157,-2.421,0.0063672641073287415,0.9534974438788522,0.027924279281574618,0.0810200097769985
0.113,-0.003,-0.421,0.006302525871144686,0.9534974438788522,0.027201644999359446,0.0810200097769985
0.114,-0.0044,0.579,0.006257191305554954,0.9534974438788522,0.026695602308123123,0.0810200097769985
0.115,-0.0119,1.579,0.006128114684387229,0.921624288250295,0.025254797043934116,0.07241511753830882
0.116,-0.0028,-2.421,0.006114130071041527,0.9324951997190665,0.025098695153879576,0.07534997039113722
0.117,0.0008,0.579,0.00612187694644787,0.9325370136901918,0.025185168899206176,0.07536125903540572
0.11800000000000001,0.008399999999999908,0.579,0.006122596800753948,0.9218358046357604,0.025193204203076566,0.07247222125671243
0.11900000000000001,0.00180000000000014,1.579,0.006132838131094848,0.9218358046357604,0.0253075220596642,0.07247222125671243
0.12,0.0119,-0.421,0.0062932067018969615,0.9218358046357604,0.027097620676530747,0.07247222125671243
0.121,0.0129,-0.421,0.0063944348572403725,0.9218358046357604,0.028227570142076545,0.07247222125671243
0.122,0.0041,0.579,0.006416772328008646,0.9218781020891966,0.028476909992937498,0.07248364042816288
