time_sec,bts_raw,diy_raw,bts_rms,diy_rms,bts_norm_rms,diy_norm_rms
0.0,0.0025,-0.245,0.004348315441143138,1.0237932122539735,0.0009096976897820058,0.03647805566313255
0.001,0.006,-2.245,0.004352856620780099,1.0313406029424712,0.000935808536722288,0.037325628553162196
0.002,-0.0016,0.755,0.0043983859700457645,1.0335146546891851,0.0011975929110488715,0.03756977482809196
0.003,0.0031,1.755,0.004472127527754681,1.0474400917553375,0.0016215916691698033,0.03913360310016913
0.004,-0.0013,-0.245,0.004477475786606171,1.0249868547230845,0.001652343055248356,0.036612101857236214
0.005,-0.0005,1.755,0.0044951991171259965,1.0271743544962002,0.001754248552821867,0.036857758347162525
0.006,-0.0074,-0.245,0.0045261930636025065,1.0151837529999794,0.0019324573569697325,0.0355112123443388
0.007,0.0009,-0.245,0.004624565666126449,1.0293572055968927,0.002498079546128236,0.0371028927906117
0.008,-0.0002,1.755,0.004633573311129553,1.0271743544961967,0.002549871648350786,0.03685775834716213
0.009000000000000001,0.014400000000000003,-0.245,0.004649855020073083,1.039026590956279,0.0026434881189899553,0.038188765939639935
0.01,0.0164,0.755,0.004703564727088849,1.0611828071428244,0.002952307864344614,0.04067691170556288
0.011,0.0025,0.755,0.004798302313654958,1.0538491601529552,0.0034970294609504775,0.03985334225882235
0.012,-0.0029,0.755,0.004992468332832636,1.0538491601529552,0.004613444052103952,0.03985334225882235
0.013000000000000001,0.0016999999999999817,-0.245,0.004994396861528711,1.04860681702639,0.004624532694621703,0.039264626489665014
0.014,-0.0088,0.755,0.005011297406681494,1.0726593365813255,0.0047217073459171425,0.04196572735393325
0.015,-0.0077,-0.245,0.005042625240169263,1.0611828071428244,0.004901835931563055,0.04067691170556288
0.016,-0.0087,-0.245,0.005139123068926599,1.0726593365813253,0.0054566785579689405,0.041965727353933224
0.017,-0.0076,-0.245,0.0052557845150544074,1.0726593365813253,0.006127457828377568,0.041965727353933224
0.018000000000000002,-0.002899999999999971,0.755,0.0052777687825725506,1.0705647809336551,0.006253862835479336,0.041730508500571195
0.019,0.0054,-0.245,0.005310779991888172,1.0684661192550569,0.006443670485178621,0.041494828539437756
0.02,0.0128,0.755,0.0053111052747350715,1.0684661192550569,0.006445540794504981,0.041494828539437756
0.021,0.0079,-0.245,0.005324062673053316,1.0611828071428246,0.006520043164214887,0.0406769117055629
0.022,0.0085,1.755,0.005350257180079544,1.0590655541542089,0.0066706561807252165,0.04043914393805886
0.023,0.0069,-0.245,0.005383931378468346,1.023793212253954,0.0068642758809481135,0.03647805566313036
0.024,0.0029,0.755,0.005386272203846114,1.023793212253954,0.006877735144408065,0.03647805566313036
0.025,-0.0008,0.755,0.005491761103660144,1.021598472628902,0.007484274576260668,0.036231586136953216
0.026000000000000002,-0.00010000000000000139,-2.245,0.005498454344244903,1.0237932122539537,0.0075227593300943845,0.03647805566313033
0.027,-0.0005,-0.245,0.005594319830060753,1.0237932122539537,0.008073966114917498,0.03647805566313033
0.028,0.003,-0.245,0.006030290602536111,1.0259832569963474,0.010580708199702927,0.03672399795341534
0.029,-0.0049,-0.245,0.006285031756105362,1.018396163492576,0.012045417328604275,0.03587196643241339
0.03,-0.0124,-0.245,0.006286015750011163,1.018396163492576,0.012051075090753878,0.03587196643241339
0.031,-0.0059,-0.245,0.006448572136509966,0.9930301859337031,0.012985740808993573,0.033023364074943475
0.032,-0.0033,-1.245,0.006464871376293008,0.9783305912708633,0.013079458078346687,0.03137259781083116
0.033,-0.0087,1.755,0.00668688954852184,0.9783305912708633,0.01435601680900015,0.03137259781083116
0.034,-0.0095,-0.245,0.00725672198019328,0.9907673026477817,0.017632435844239843,0.03276924200738294
0.035,-0.0016,-1.245,0.007345531590146071,0.9760336283329756,0.018143072797120952,0.031114648594219984
0.036000000000000004,0.004899999999999994,1.755,0.007402769176362917,0.9783305912708634,0.018472177120758642,0.031372597810831175
0.037,0.004,-1.245,0.007483869954976929,0.9839474281979038,0.018938489882291527,0.03200336927921854
0.038,0.0093,-0.24499999999988897,0.0075039635699513845,0.9839474281979038,0.019054024026945202,0.03200336927921854
0.039,-0.002,0.754999999999889,0.007536429067435986,0.9839474281979038,0.019240693946091552,0.03200336927921854
0.04,-0.0035,-0.24500000000011102,0.007540870659489758,0.9895323830467303,0.019266232184954265,0.03263056038635429
0.041,0.0008,-1.244999999999889,0.00754154995622041,0.9657337333016969,0.019270138001147206,0.02995796913253963
0.042,0.0043,-0.245,0.007545988534103899,0.9657337333016969,0.01929565890915204,0.02995796913253963
0.043000000000000003,-0.004399999999999948,-0.245,0.007551226887600429,0.9600103374422386,0.01932577836209192,0.02931523108311313
0.044,0.0031,-0.245,0.007551256702434796,0.9623455461400157,0.01932594979124446,0.02957747530320017
0.045,-0.0017,-0.245,0.0075623130769567615,0.9354609315918292,0.01938952166594147,0.02655832982757685
0.046,0.0008,-0.24499999999988897,0.007564668998338099,0.9378572688390365,0.01940306772831054,0.026827438791181525
0.047,0.0014,0.754999999999889,0.007591796877549135,0.9402474987436983,0.019559047442508297,0.027095861899477342
0.048,-0.0023,-0.245,0.00765240636985408,0.9271333543316285,0.01990753953117663,0.02562314189088632
0.049,-0.0044,-0.24500000000011102,0.007746112066818115,0.9295511599120195,0.020446327975250988,0.025894661750912245
0.05,0.002,-1.244999999999778,0.007848116170441984,0.9295511599120195,0.02103283054725361,0.025894661750912245
0.051000000000000004,-0.0062999999999999,0.755000000000111,0.007912975066013973,0.9295511599120194,0.02140575582887257,0.02589466175091223
0.052000000000000005,0.008099999999999958,1.7549999999998889,0.007890680765412422,0.9016892830975141,0.02127756819544142,0.022765769604211828
0.053,0.0022,0.755,0.007889271131761147,0.8991965642023688,0.02126946309248299,0.022485836969849914
0.054,0.004,0.755,0.007898515721331309,0.8854746517511258,0.021322617577130016,0.020944864536720342
0.055,0.0053,0.755000000000111,0.007932843363477687,0.8854746517511258,0.021519994444279163,0.020944864536720342
0.056,0.0095,1.7549999999997778,0.007937230196082305,0.8778371445519265,0.021545217827595588,0.020087171551605235
0.057,0.0029,-0.24499999999977795,0.00793426656302013,0.8778371445519265,0.021528177548315774,0.020087171551605235
0.058,0.0039,1.7549999999995558,0.007936321147204639,0.906432483969949,0.021539990983911014,0.023298431637670314
0.059000000000000004,0.007100000000000017,-2.244999999999778,0.007947334142103541,0.8903042421761248,0.02160331343471628,0.021487228127413258
