time_sec,bts_raw,diy_raw,bts_rms,diy_rms,bts_norm_rms,diy_norm_rms
0.0,0.002,-1.038,0.0053994276622044935,0.8744410492164083,0.005317842167456755,0.002843531126859387
0.0010000000000000009,-0.0017,0.962,0.005517777716527656,0.8795951011889988,0.005749584634462305,0.003025515152238087
0.0020000000000000018,0.0005,0.962,0.005517837757354928,0.8796088555466168,0.005749803664145355,0.0030260008037951815
0.0030000000000000027,0.002,-0.038,0.0055204849490221855,0.8796226096891626,0.00575946065220163,0.0030264864477583054
0.0040000000000000036,0.0034,-1.038,0.005502561520468234,0.9009952972785223,0.005694075762390336,0.0037811330328834836
0.0050000000000000044,0.0103,1.962,0.005541031122274572,0.9218726137377402,0.005834413347223524,0.004518288596808443
0.006000000000000005,-0.0034,0.962,0.005619614941326254,0.9218857373232308,0.006121088094422613,0.004518751976480917
0.007000000000000006,-0.0016,0.962,0.005617644940387368,0.9278368998049672,0.006113901506548008,0.004728881115625931
0.008000000000000007,0.0075,-0.038,0.0056098670217389944,0.9278499390311112,0.006085527562787509,0.004729341516660716
0.009000000000000008,-0.0073,0.9619999999999947,0.005610216166789604,0.9327089057369554,0.006086801248265349,0.004900906399012139
0.010000000000000009,-0.0015,-2.038,0.005668615690133402,0.9327218768536378,0.006299843434216123,0.004901364395175173
0.01100000000000001,-0.0069,1.962,0.005603187533992323,0.9386043359803261,0.006061160708588974,0.005109067692831747
0.01200000000000001,0.0011,0.962,0.005630434672765002,0.9386172256257674,0.006160558608994132,0.005109522812332985
0.013000000000000012,-0.0127,1.9619999999999964,0.005645232320605102,0.9444629670882332,0.006214540611967442,0.0053159296488026605
0.014000000000000012,0.0,-0.038,0.005662550095891204,0.950272748299563,0.0062777160711409,0.005521066767525959
0.015000000000000013,-0.0014,0.962,0.005723363338598561,0.950285479675002,0.006499563535286447,0.005521516298683836
0.016000000000000014,6.106226635438355e-17,0.962,0.005710965580146991,0.9502982108798758,0.006454336358587365,0.005521965823819239
0.017000000000000015,0.0010999999999996614,0.962,0.005712061882805944,0.972141189745883,0.006458335684293363,0.0062932178875232045
0.018000000000000016,-0.005000000000000061,0.9620000000000034,0.005705740669525527,0.972153634731098,0.006435275819794245,0.006293657306550648
0.019000000000000017,-0.006099999999999496,1.962,0.0057108057419904094,0.9721660795570009,0.006453753267008414,0.006294096719952956
0.020000000000000018,0.0029999999999998,0.962,0.0057083842681624536,0.9721785242235981,0.00644491970043128,0.006294536127730351
0.02100000000000002,-0.0005999999999995781,0.962,0.005681449771747824,0.9768170127728965,0.0063466623232284695,0.00645831616378033
0.02200000000000002,0.006999999999999495,-1.038,0.005685054291274291,0.9768293981872725,0.0063598116551964725,0.006458753479425599
0.02300000000000002,-0.002100000000000061,-1.038,0.005671777200478947,0.9768417834446134,0.006311376663193966,0.006459190789526122
0.02400000000000002,-0.0031999999999994338,-1.038,0.005665411039522714,0.9814582331226556,0.006288152829015627,0.006622192656763032
0.025000000000000022,0.007000000000000061,0.962,0.005530842716888937,0.9814705599683512,0.005797245917929109,0.00662262790441126
0.025999999999999968,0.0081,0.9620000000000034,0.005548508800859249,0.9870625411007576,0.0058616920115054,0.006820074736870264
0.02699999999999997,-0.0005,1.962,0.005550261039237204,0.9926230200856622,0.005868084198855091,0.007016409262421817
0.02799999999999997,0.0006,-0.038,0.005368006146158753,1.013554272450681,0.0052032160869515485,0.007755469245103572
0.02899999999999997,0.0096,-1.038,0.005369751675504545,1.0189701973869134,0.005209583799668647,0.007946699722849237
0.02999999999999997,0.0035,-0.038,0.00536289695691061,1.023396627238783,0.005184577701164512,0.0081029921946333
0.030999999999999972,-0.0067,0.962,0.005327523756992446,1.0278039940206054,0.00505553582884862,0.0082586115699407
0.03199999999999997,-0.0001,0.962,0.005335081682962536,1.027815765030413,0.005083107236588424,0.00825902719162223
0.032999999999999974,0.0061,1.962,0.005302917311894629,1.027827535905415,0.00496577121174283,0.008259442808543925
0.033999999999999975,0.0006,-0.038,0.005187401566891836,1.0322159837196812,0.004544368340314413,0.008414394175478459
0.034999999999999976,0.0072,-1.038,0.005170905451713171,1.0375344991883813,0.0044841903074104555,0.008602185229813998
0.035999999999999976,0.0029,-0.03800000000000694,0.00517447979365734,1.041882061697521,0.004497229551183705,0.008755692980648946
0.03699999999999998,0.0021,-1.038,0.005130929794402189,1.0462115579403952,0.004338358613404769,0.008908562831075424
0.03799999999999998,0.0029,0.962,0.004972528645967573,1.0505232112852438,0.003760509258009172,0.009060802667985474
0.03899999999999998,0.0007,0.962,0.004972398750435089,1.0548172405350857,0.0037600353974945465,0.009212420217078085
0.03999999999999998,-0.0032,0.962,0.004977617862720847,1.0745376745973596,0.0037790747838870463,0.009908727509273295
0.04099999999999998,-0.0116,0.962,0.0049263690280809186,1.0787361158365343,0.0035921183990747087,0.010056969948636384
0.04199999999999998,-0.0054,1.962,0.004896406576635805,1.1210027716506739,0.0034828150043409423,0.011549360053598247
0.04299999999999998,0.0047,1.961999999999993,0.004896721344656,1.1210135640431997,0.0034839632819851775,0.011549741121357317
0.043999999999999984,-0.0076,0.962,0.004873192649780504,1.1259127012022438,0.0033981303110663017,0.011722724379156543
0.044999999999999984,0.0004,-3.038,0.004904126404573672,1.130790613105817,0.003510977032468553,0.01189495819603999
0.045999999999999985,-0.0011,0.962,0.004875083159909367,1.135647573258502,0.0034050269154793887,0.012066452229159981
0.046999999999999986,-0.0022,-0.038,0.004903336319464814,1.1356582264784898,0.0035080947921857456,0.012066828382886587
0.04799999999999999,-0.0033,-0.038,0.004903127509184403,1.1356688795985443,0.0035073330496912755,0.01206720453308466
0.04899999999999999,0.0029,1.962,0.004913457695949883,1.1356795326186684,0.0035450176992190075,0.012067580679754294
0.04999999999999999,-0.0117,0.962,0.004891213302410883,1.1396527516265422,0.003463869875515046,0.012207870764644656
0.05099999999999999,-0.0019,-0.038,0.004907003516046612,1.1387891761916447,0.0035214727708294757,0.01217737884591807
0.05199999999999999,-0.0037,-0.03799999999998612,0.005001159451969344,1.139652751626542,0.0038649547936386603,0.012207870764644647
0.05299999999999999,-0.0023,1.962,0.005150167738787503,1.139652751626542,0.004408538873283243,0.012207870764644647
0.05399999999999999,-0.0066,1.962,0.005146409309163004,1.139652751626542,0.004394828075367448,0.012207870764644647
0.05499999999999999,-0.0103,-0.038,0.005138065593157331,1.151458633461008,0.004364390095825451,0.012624723739897351
0.055999999999999994,-0.0016,-1.038,0.005033989359684864,1.1387891761916442,0.003984718704434681,0.012177378845918055
0.056999999999999995,-0.0027,-0.038,0.005067042952091431,1.1348235946835947,0.0041052986197597716,0.012037358432922595
0.057999999999999996,-0.002,0.962,0.00507341782130323,1.1308441069793609,0.004128554221762492,0.011896847007113761
0.059,0.0082,-0.03800000000000694,0.005017890375290339,1.134823594683595,0.003925989409560029,0.012037358432922602
0.06,0.0045,-1.038,0.004965367719301113,1.1308441069793609,0.0037343861086561398,0.011896847007113761
0.061,0.0056,-0.038,0.004989298979048524,1.1161796381281517,0.00382168764122397,0.011379060402365514
0.062,-0.0045,-1.038,0.004942478425304271,1.0990107329096455,0.0036508856800781565,0.010772844846211787
0.063,0.0103,-1.038,0.00500416449277409,1.094901088815765,0.003875917219789736,0.010627737738434164
0.064,0.0085,-0.038,0.00487581983664073,1.0773931505112944,0.0034077143213382473,0.010009551289078641
0.065,0.003,-0.038,0.004875857279120651,1.08247854667333,0.003407850911969696,0.010189111151713766
0.066,-0.0017,-2.038,0.0048764760923621095,1.078305896880545,0.0034101083503545867,0.010041779380551017
0.067,-0.0031,-0.038,0.004918180877373929,1.0741170376112228,0.003562247923673017,0.009893875270225758
0.068,0.0034,-0.038,0.0049214153225916255,1.0699117784780487,0.0035740472199696583,0.009745392098366916
0.069,-0.0003,-0.038,0.004944366498468826,1.0708309017789712,0.0036577733944152015,0.00977784535243008
0.07,-0.0013,0.962,0.004909753821392458,1.0529228018632082,0.0035315059188649784,0.009145529627465331
0.07100000000000001,-0.0021,-0.038,0.0049139020540214145,1.0529228018632082,0.003546638722978852,0.009145529627465331
0.07200000000000001,0.0023,-0.03799999999998612,0.00493238061664808,1.0529228018632082,0.003614048748777139,0.009145529627465331
0.07300000000000001,-0.0031,0.962,0.0048988673836782605,1.047693955047998,0.0034917920589727326,0.008960904676731224
0.07400000000000001,-0.0024,-0.038,0.005032026967745149,1.0467545160950644,0.003977559874283483,0.008927734098871008
0.07500000000000001,-0.0046,-1.038,0.005048547388808773,1.0414947017273108,0.0040378265753574305,0.008742015717201795
0.07600000000000001,0.0034,-1.038,0.005058716109988678,1.0371571804530944,0.004074922196425047,0.0085888625115598
0.07700000000000001,0.0023,-2.038,0.005007959509770918,1.0371571804530944,0.0038897614888938697,0.0085888625115598
0.07800000000000001,0.0015000000000001444,-1.038,0.0050434140300177266,1.0240343874516464,0.004019100018777919,0.008125510821022882
0.07900000000000001,0.004099999999999695,0.962,0.00504385495118977,1.0443246780394366,0.004020708504685775,0.008841939133524695
0.08000000000000002,-0.001400000000000383,0.962,0.005008167223187361,1.0390525635995616,0.0038905192300149696,0.008655786449553326
0.08100000000000002,-0.00829999999999976,-0.038,0.00503565762474501,1.0571956410447956,0.003990804556078818,0.009296398978064892
0.08200000000000002,-0.003999999999999695,-0.038,0.005056213190207699,1.0529228018632082,0.004065791514000464,0.009145529627465331
0.08300000000000002,0.0014999999999999612,0.962,0.005337813787683951,1.0538567422387983,0.005093073988520118,0.0091785060564803
0.08400000000000002,0.0008000000000001221,-1.038,0.00538060464835681,1.0399989598079054,0.005249175579329231,0.008689202680610651
0.08500000000000002,0.003000000000000022,0.962,0.005435223418818475,1.0443246780394366,0.005448425531843314,0.008841939133524695
0.08600000000000002,0.0033999999999999165,0.962,0.005427822754219692,1.0390525635995616,0.005421427815537796,0.008655786449553326
0.08700000000000002,0.0018999999999999224,0.962,0.005424149642416461,1.0433822054661794,0.0054080282580928635,0.008808661441797391
0.08800000000000002,0.0005000000000003441,0.962,0.005421464262378352,1.0381053046026287,0.005398231958385768,0.008622339754359954
0.08899999999999997,0.0067,-2.038,0.005413903411879885,1.033753561872204,0.005370649881930148,0.00846868440441261
0.08999999999999997,0.006,0.962,0.005427429611220982,1.0293834222109957,0.005419993624999231,0.00831437947864872
0.09099999999999997,0.0052,-3.038,0.0054273268049699844,1.0249946503090506,0.005419618586519671,0.008159416668527215
0.09199999999999997,0.0016,-0.038,0.0053159828431323585,1.0259540143889863,0.005013434431853507,0.008193290781166922
0.09299999999999997,0.0082,-1.038,0.005308288795573188,1.0072483537437926,0.004985366450867339,0.0075328140456423975
0.09399999999999997,0.0056,-1.038,0.005311024159959146,0.9937306757052616,0.00499534509409574,0.007055519389649878
0.09499999999999997,0.0017,-1.038,0.005256250554265602,0.9937306757052609,0.004795530300734114,0.007055519389649851
0.09599999999999997,0.0053,-0.038,0.005259875559841153,0.9677380082430793,0.004808754366063429,0.006137746289911333
